ride_id,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,hour_of_day,is_peak_hour,day_of_week,solo_fare,cluster_size,shared_fare,rider_rating,driver_rating
ride_1516,19.18856919536357,72.90713153917832,19.22096216418471,72.85143536676041,6.87,13,0,3,12.7,1,12.7,3.5,4.9
ride_1517,18.934017837783685,72.74397083890699,18.863080085448214,72.65680695186447,12.1,7,0,6,20.66,2,17.56,3.7,5.0
ride_1518,18.949313111869124,72.97170803005035,18.83978399287285,72.93046874069665,12.93,8,1,5,35.22,4,19.37,3.7,4.3
ride_1519,19.01319632657882,72.86926622379978,19.040462023119524,72.89602633933548,4.14,11,0,6,7.88,1,7.88,3.8,4.9
ride_1520,19.221184151886504,73.00226530448676,19.273851166286274,73.04455567457241,7.35,2,0,4,11.75,2,9.99,3.8,4.2
ride_1521,19.06883510424617,72.85007631334108,19.18774014953259,72.78901966773077,14.7,17,1,4,32.49,2,27.62,4.7,4.0
ride_1522,19.169286393224382,72.8138459522627,19.247139282234325,72.69810815855314,14.92,11,0,6,25.42,1,25.42,4.9,4.4
ride_1523,19.144802677893225,72.75951146636888,19.04660575961861,72.83271611631992,13.36,3,0,1,19.97,1,19.97,3.8,4.2
ride_1524,18.930715985723996,72.8531519345323,18.881488288928786,72.97070637839713,13.52,18,1,1,35.98,1,35.98,3.9,4.9
ride_1525,19.223249568696655,72.94162612984758,19.27370385241773,72.98396808011451,7.16,16,0,0,13.58,3,9.51,4.7,4.8
ride_1526,19.13148251275355,72.97334657678776,19.214414398532064,72.91096106587696,11.31,6,0,5,17.58,2,14.94,4.6,4.5
ride_1527,19.05744230014855,72.83036601713928,19.00108214643205,72.71153345560018,13.98,20,1,3,37.49,2,31.86,4.5,4.2
ride_1528,19.04303839682079,72.96080631486683,19.0992463115458,73.05948233302394,12.11,23,0,0,20.58,3,14.4,4.7,4.1
ride_1529,18.966058308880527,72.82304876090761,18.879141211565972,72.77372409135906,10.97,21,0,3,17.41,1,17.41,4.7,4.8
ride_1530,19.123570077903295,72.89741255102264,19.169381878564973,72.83024268551745,8.7,6,0,0,16.02,3,11.21,4.1,4.1
ride_1531,18.988797949675096,72.98526514106838,19.101386695376306,72.87885623881724,16.79,13,0,3,25.44,3,17.81,4.5,4.2
ride_1532,18.950633915785595,72.92405891125843,19.00454867371066,73.02295588403824,12.0,22,0,1,18.03,2,15.33,3.7,4.3
ride_1533,19.15026699466346,72.77944651161583,19.256105316880653,72.86108141317351,14.56,2,0,4,24.62,1,24.62,4.4,5.0
ride_1534,19.026967871453643,72.96052529893358,19.06888919722593,72.85167857991911,12.35,23,0,1,20.58,1,20.58,3.9,4.0
ride_1535,19.07234658105479,72.8148471719205,19.191436295184673,72.85675994507942,13.96,1,0,6,20.68,2,17.58,3.8,4.2
ride_1536,18.938517910748015,72.76725445652814,18.86519792503373,72.7905636654428,8.51,19,1,3,23.18,2,19.71,3.7,4.2
ride_1537,19.158874760404142,72.8507968021313,19.08191091292292,72.87342585269003,8.88,10,1,6,22.39,1,22.39,4.1,4.1
ride_1538,19.066970450360362,72.90259442162309,18.998301740991256,72.81420886041155,12.03,13,0,5,21.13,2,17.96,4.5,5.0
ride_1539,19.17683479147226,72.99408170963078,19.145237490750308,73.08745405027378,10.42,17,1,4,27.39,3,19.17,3.7,4.6
ride_1540,19.080208501293843,72.78275637547753,19.131183521846097,72.83073739908153,7.59,19,1,2,19.99,3,14.0,4.3,4.2
ride_1541,19.20984095936719,72.76194570203316,19.171405861441794,72.7394190199821,4.88,3,0,0,8.51,1,8.51,3.5,4.7
ride_1542,19.003374100959647,72.76215524797973,18.92896970805418,72.67970881199061,11.98,17,1,3,29.4,2,24.99,4.1,4.6
ride_1543,18.93554023830398,72.83010945553475,18.898602134765838,72.76206626457608,8.25,2,0,3,14.29,4,7.86,4.7,4.5
ride_1544,19.01727747822574,72.72899640029695,18.909088953136347,72.84274834803638,16.97,11,0,3,27.54,1,27.54,4.8,4.4
ride_1545,18.983299613833026,72.95061306593007,18.89346730473504,72.92246243401877,10.42,0,0,2,18.86,1,18.86,4.9,5.0
ride_1546,19.145703878617013,72.81134824619967,19.07159964475399,72.78401064225014,8.73,11,0,0,16.06,1,16.06,4.1,4.8
ride_1547,18.967524272695773,72.85469041846447,18.848152952868617,72.96117213528714,17.37,2,0,0,28.72,1,28.72,3.5,4.9
ride_1548,19.197589089499,72.73468298856982,19.245161369855147,72.8476919563477,12.99,19,1,0,31.74,1,31.74,3.6,4.4
ride_1549,19.225278411937133,72.8482354237103,19.32113423946945,72.80195088873164,11.71,11,0,0,21.28,2,18.09,4.9,4.9
ride_1550,19.08998519715356,72.9894013360914,19.208536180341678,72.94087342819125,14.13,2,0,2,24.03,3,16.82,4.6,4.9
ride_1551,19.090964909229722,72.75000482814589,19.163880203973296,72.68830315342532,10.38,5,0,4,17.3,3,12.11,4.0,4.7
ride_1552,19.18549607350366,72.82323587335256,19.120572230186095,72.78903342511573,8.06,21,0,6,14.27,2,12.13,4.9,4.2
ride_1553,18.997615507197718,72.85762033502697,18.881329021528636,72.89730687842305,13.59,7,0,3,23.91,1,23.91,4.1,4.4
ride_1554,19.1787016385446,73.0012757771712,19.245920695314027,72.9725917316694,8.06,23,0,5,13.06,2,11.1,4.0,4.8
ride_1555,19.061829618465772,73.01717943659865,19.17841632417692,73.11516017680947,16.55,0,0,1,25.39,1,25.39,3.9,4.7
ride_1556,19.164552709218192,72.90513559760052,19.2365492307169,72.97037204360387,10.54,5,0,1,19.45,2,16.53,4.3,4.4
ride_1557,19.128114737090513,73.01620151929856,19.057929571255684,73.08123671311711,10.37,12,0,6,15.87,2,13.49,4.9,4.3
ride_1558,19.211957050697215,72.87690845440281,19.16514994798316,72.84285215278325,6.32,4,0,1,10.88,2,9.25,4.6,4.0
ride_1559,19.074780921945738,72.77175941517356,18.974303644702236,72.72681326916664,12.13,23,0,5,22.1,3,15.47,3.9,4.1
ride_1560,19.081478477370755,72.82830993348095,19.02948225223152,72.79883456776957,6.56,8,1,6,16.31,1,16.31,4.7,4.3
ride_1561,19.067329358342434,72.77524345248253,19.130242474695148,72.67647770404574,12.52,11,0,1,19.61,2,16.67,4.3,4.3
ride_1562,19.09815487922264,72.91554196597026,19.11967521681909,72.81852919891081,10.47,15,0,4,16.44,2,13.97,4.2,4.3
ride_1563,19.154519577108385,72.80457941642865,19.211825687053597,72.76043487056793,7.88,13,0,1,13.55,2,11.52,4.0,4.9
ride_1564,18.996659164864464,72.87074441781046,19.049525239876882,72.78808785404536,10.49,15,0,4,16.69,2,14.19,4.3,4.9
ride_1565,19.05152254848696,72.83185399657786,19.15819102293514,72.7514805776683,14.56,21,0,5,21.54,1,21.54,4.4,4.7
ride_1566,19.132638870149595,72.93070519471361,19.102250557494955,73.03809014591916,11.78,17,1,1,31.37,2,26.66,4.5,4.0
ride_1567,18.961076085465127,72.84331468013123,18.84599930434491,72.78510127268771,14.19,20,1,5,32.47,2,27.6,3.6,4.6
ride_1568,19.130160641730868,72.91161120230774,19.158578687415613,72.8085478422835,11.28,20,1,1,29.56,2,25.13,4.9,4.1
ride_1569,19.054984908447008,72.98297546704813,19.08909878194499,72.9489456365004,5.21,13,0,2,10.5,3,7.35,4.8,4.3
ride_1570,18.998598116556913,72.90619792884667,18.949546415506763,72.97167842425316,8.78,22,0,6,15.96,3,11.17,4.8,4.2
ride_1571,18.981352344629805,72.75435366793778,19.010474657545007,72.78876771065927,4.86,18,1,0,14.59,2,12.4,4.7,4.2
ride_1572,19.041335591000113,72.7345966591127,18.93311696297415,72.70654155732888,12.39,11,0,1,21.3,1,21.3,4.8,4.5
ride_1573,19.0398824840394,72.7605799547914,18.976204407443362,72.810868955806,8.84,6,0,3,16.39,1,16.39,4.6,4.4
ride_1574,19.150886178902137,72.92134711999627,19.267478351425353,72.96019314919339,13.59,6,0,5,21.15,2,17.98,3.7,4.3
ride_1575,19.081884961635364,72.94135851685327,19.18300188249069,72.87888794739543,13.02,18,1,2,35.16,2,29.89,3.7,4.9
ride_1576,19.175146069079975,72.80889966548764,19.109299260293007,72.85583366485574,8.83,18,1,6,24.02,1,24.02,3.7,4.2
ride_1577,19.014512587411584,72.8677831324491,19.106967803736087,72.79850706409742,12.6,4,0,5,19.11,2,16.25,4.8,4.5
ride_1578,19.046800841682995,73.02450934277776,18.999731991939534,73.08065660224095,7.89,8,1,5,21.57,2,18.33,3.7,4.7
ride_1579,18.959718612051194,72.9026813078749,19.052900484647253,72.79933170379799,15.01,7,0,3,22.74,3,15.92,4.3,4.0
ride_1580,19.055014140756082,72.92043722643419,18.958109289475995,73.03541948850338,16.19,1,0,4,24.44,1,24.44,4.6,4.9
ride_1581,19.112091693337124,73.01772666507127,19.068275139489195,73.05678520070413,6.37,12,0,3,12.01,1,12.01,3.9,4.0
ride_1582,18.96998949008656,72.74428242503086,18.87687003844925,72.80667410527518,12.26,2,0,3,18.61,2,15.82,3.7,5.0
ride_1583,18.992362721150908,72.97113900902283,19.035443652258127,72.87802083780302,10.9,16,0,5,17.93,2,15.24,3.5,4.3
ride_1584,19.174129352089526,72.95817240411891,19.136288803873843,72.90218272161539,7.23,11,0,4,13.53,1,13.53,4.0,4.0
ride_1585,18.932067101326716,72.8490556302945,18.997026944218543,72.96082589454008,13.8,20,1,6,35.09,3,24.56,3.9,4.9
ride_1586,19.15957958468633,72.77652971296615,19.199527142167597,72.7978567463368,4.97,14,0,2,9.69,2,8.24,4.4,4.3
ride_1587,19.01409941668392,72.85337557427329,19.065425133929047,72.7882054279256,8.92,2,0,2,15.04,2,12.78,3.6,4.1
ride_1588,19.158289695199905,72.96842932614,19.086671824884903,72.92506907359356,9.17,15,0,6,15.25,1,15.25,3.9,4.8
ride_1589,19.18484937437021,72.96654996321027,19.093638970361273,72.88319645948519,13.4,3,0,2,21.61,2,18.37,3.6,4.2
ride_1590,19.03555858363488,72.83669566767892,18.997556602041854,72.78082872336059,7.24,10,1,1,17.86,1,17.86,4.1,4.2
ride_1591,19.117079082093067,72.87447565171051,19.201189201445718,72.76330904826462,14.96,19,1,0,37.5,3,26.25,3.9,4.7
ride_1592,18.935798480979262,72.76037910403483,19.02179653858459,72.68686857405265,12.3,13,0,4,21.89,1,21.89,4.1,4.6
ride_1593,19.081200176031125,72.9106922767842,18.991715956855387,72.8555978232859,11.51,9,1,3,29.32,1,29.32,3.8,4.4
ride_1594,18.948354556377648,72.87858770931115,18.836541905641255,72.79681073399273,15.12,17,1,3,33.45,3,23.41,3.7,4.9
ride_1595,19.08479726132743,72.91850486370838,19.01907222589897,72.98113628733444,9.84,20,1,2,25.57,4,14.06,3.7,4.1
ride_1596,19.19850713118042,72.80590172104259,19.27042186629629,72.89256843200603,12.11,7,0,5,20.55,2,17.47,4.8,4.3
ride_1597,19.01146739873731,72.9249689017319,19.08362190785765,72.8378113802581,12.18,12,0,6,18.7,3,13.09,4.3,4.9
ride_1598,18.983425764843712,72.80328425024085,19.070518393978585,72.7203143261944,13.03,19,1,2,32.71,2,27.8,3.6,4.5
ride_1599,19.115411647156645,72.86776036030655,19.191654136709253,72.91982899516022,10.09,8,1,3,27.09,3,18.96,4.7,4.0
ride_1600,19.17927048086803,72.83302376136898,19.082195917997016,72.77120929411538,12.6,10,1,3,32.23,1,32.23,4.7,4.3
ride_1601,19.182057865417406,72.85799712541005,19.25943402317565,72.95056170206743,12.98,22,0,1,21.36,2,18.16,3.7,4.4
ride_1602,19.083692283812834,72.77886800841719,19.02405972326445,72.80518474057074,7.18,22,0,2,13.11,1,13.11,4.6,4.8
ride_1603,19.128362189757542,72.92899294964293,19.159770633388785,72.90477440067302,4.32,20,1,2,13.55,1,13.55,3.9,4.6
ride_1604,19.173090574794156,73.00167802923319,19.269220777228625,73.09867680408468,14.76,4,0,5,23.3,1,23.3,4.1,4.3
ride_1605,19.205710863510447,72.74894431743505,19.3007216918608,72.6303065268383,16.33,22,0,0,24.39,2,20.73,4.9,4.7
ride_1606,19.141776153506445,72.91538624387114,19.086590082230654,72.88373247252586,6.98,0,0,6,11.55,1,11.55,4.7,4.2
ride_1607,19.110111022218252,72.82118477180848,19.03126235708274,72.76880301172334,10.35,23,0,0,18.33,1,18.33,4.2,5.0
ride_1608,19.00815757202876,72.87960652728354,18.899037599462932,72.90632445637881,12.45,4,0,3,22.59,4,12.43,4.3,4.8
ride_1609,19.094265010069336,72.94638179463793,19.159270958628447,72.91429390278624,7.98,1,0,1,13.46,2,11.44,4.0,4.9
ride_1610,19.16789753330725,72.77434405151782,19.077122600480312,72.79584985402407,10.34,4,0,1,17.02,4,9.36,3.6,4.7
ride_1611,19.060257385644096,72.7907521807351,19.039998152897518,72.88558447257813,10.22,1,0,6,18.47,1,18.47,4.2,4.9
ride_1612,19.201233821261145,72.79059032963822,19.171956722609497,72.82850013517542,5.14,19,1,6,14.88,2,12.65,4.0,4.4
ride_1613,19.113735804714914,72.9270696802312,19.202153840224458,72.83586142160074,13.73,15,0,4,24.38,2,20.73,4.8,4.9
ride_1614,19.19276373523038,72.90093745389314,19.228948369722,72.9436095505857,6.02,6,0,2,10.9,4,6.0,4.5,4.8
ride_1615,19.09102675094944,72.76935109901768,19.01757269856971,72.67468604983034,12.87,6,0,6,20.55,2,17.47,4.4,4.5
ride_1616,18.968937120543842,72.79965758867627,19.043103238797325,72.91242776252442,14.44,20,1,3,37.72,1,37.72,4.9,4.1
ride_1617,19.1975182703577,73.01263404987931,19.264526611848062,72.95809011447385,9.4,16,0,4,14.83,1,14.83,3.6,4.5
ride_1618,18.97327760109648,72.90919050514061,18.8858263563102,72.86936380434352,10.59,12,0,4,17.46,1,17.46,4.0,4.6
ride_1619,19.091986309398656,72.97250036876993,19.022007307606238,73.01310265881246,8.87,4,0,5,15.69,1,15.69,4.4,4.1
ride_1620,19.080466047794186,72.94538394441483,19.175653924286028,73.00873135434739,12.5,12,0,0,19.45,3,13.61,3.9,4.4
ride_1621,18.997842833927944,72.77238453788344,19.06724832226685,72.71601889510049,9.73,4,0,6,15.8,3,11.06,4.2,4.4
ride_1622,18.971838554862327,72.86759481199961,18.911638433255057,72.82091349483201,8.3,13,0,1,14.8,1,14.8,4.2,4.6
ride_1623,18.984986041282987,72.89244940206126,18.927298673579052,72.97316709760979,10.64,17,1,0,26.56,1,26.56,4.0,4.7
ride_1624,19.035977567116408,72.86696077243018,18.968234800001305,72.9497795235613,11.51,0,0,4,18.78,1,18.78,4.2,4.5
ride_1625,19.19637597392476,72.9758128616999,19.31464875675634,73.09449145301085,18.12,13,0,4,26.4,2,22.44,4.6,4.0
ride_1626,19.070236869118315,72.99033359372268,19.184442355322908,72.89345214513146,16.27,6,0,4,26.01,3,18.21,3.9,4.4
ride_1627,19.145056342399087,72.95797217396179,19.203100239221882,73.03145224147957,10.06,12,0,0,16.94,1,16.94,4.2,4.6
ride_1628,19.183647188948957,72.91047479761228,19.149424931731602,72.99294252823462,9.46,8,1,2,23.43,3,16.4,5.0,4.7
ride_1629,19.006674715997832,72.76281902082718,19.121438116136485,72.69770359864296,14.48,22,0,5,24.38,1,24.38,3.7,4.4
ride_1630,19.071096152078702,72.9634486121325,19.03914701582774,72.98604273821363,4.27,14,0,4,8.47,3,5.93,4.0,4.9
ride_1631,19.07048162802687,72.82436050649915,18.96915421632406,72.73553788369728,14.63,9,1,5,37.19,4,20.45,4.6,4.4
ride_1632,19.071926197784606,72.96330121812682,19.135861274476,72.86752837388957,12.32,4,0,5,22.1,2,18.78,4.4,4.7
ride_1633,18.961279415825036,72.7750287504177,18.85381740540468,72.80490141163992,12.36,8,1,4,29.55,2,25.11,3.7,4.9
ride_1634,19.10384419447264,72.94339922253008,19.17725188530848,72.8784005888936,10.64,23,0,5,16.53,1,16.53,3.7,4.1
ride_1635,18.936987541596228,72.9194290594068,19.016176530996887,73.02120383786585,13.86,15,0,0,23.45,1,23.45,4.5,4.3
ride_1636,19.18475660804009,72.99756084504689,19.10029072278748,73.1046699095417,14.66,5,0,4,24.0,3,16.8,3.7,4.7
ride_1637,19.01518713049067,72.9091285045668,19.053210989924246,72.97414126944805,8.04,5,0,1,14.67,1,14.67,4.7,4.5
ride_1638,19.165014787031275,72.74623350084683,19.09478701881212,72.6364372033735,13.93,9,1,6,31.62,1,31.62,4.1,4.8
ride_1639,18.970303266472072,72.72887517386229,18.910607729658736,72.61302409454093,13.88,4,0,6,22.92,1,22.92,3.9,4.3
ride_1640,18.975827779531926,72.81637913400363,18.94576921336946,72.7323104437234,9.45,4,0,1,16.91,3,11.84,4.9,4.8
ride_1641,19.04651880094739,72.79257110895433,19.105685480432204,72.6747841633979,14.02,19,1,2,34.89,2,29.66,4.9,4.7
ride_1642,19.035466035049094,72.84420359559121,19.0977956343329,72.93865627300278,12.11,15,0,1,20.46,4,11.25,4.5,4.9
ride_1643,19.21868196418389,72.94298339558274,19.327738843869103,72.86017823035382,14.92,17,1,0,35.34,2,30.04,4.7,4.1
ride_1644,19.12057376823875,72.89200912575852,19.096007555034024,72.94801402145922,6.49,11,0,4,11.82,3,8.28,4.7,4.2
ride_1645,18.939046762223406,72.81062304584134,18.963348399085202,72.90423497975348,10.21,9,1,6,26.94,1,26.94,4.5,4.2
ride_1646,19.19135826159183,72.989519234075,19.270731984294166,73.0990423667068,14.5,18,1,6,34.12,1,34.12,3.6,4.6
ride_1647,19.093699076864738,73.01532246897084,18.9842307243308,72.91590983856825,16.04,12,0,4,28.2,2,23.97,5.0,4.5
ride_1648,19.194324683915678,72.9671382184795,19.16747521972733,73.02965635177482,7.21,19,1,5,17.8,2,15.13,4.3,4.3
ride_1649,19.15928516384474,72.82064727174276,19.062166915613723,72.76487836477587,12.29,15,0,0,20.46,1,20.46,4.0,4.8
ride_1650,18.969759561795215,72.8272906713982,18.8772067266888,72.70897473211814,16.15,11,0,5,27.44,1,27.44,3.8,4.6
ride_1651,18.961663014084728,72.88368104250479,18.898964401534204,72.82963436144301,9.0,18,1,3,22.2,3,15.54,4.8,4.2
ride_1652,19.09602389484434,72.89927263776534,19.179759657100526,72.82126207436514,12.4,12,0,2,20.09,1,20.09,4.8,4.3
ride_1653,18.94599189891804,72.98249201536387,19.045116663200698,72.92611962691144,12.51,11,0,2,21.47,1,21.47,4.5,4.9
ride_1654,19.09632140556396,72.96823602073096,19.117382463077668,73.0170005517946,5.63,22,0,6,9.59,2,8.15,4.1,4.8
ride_1655,19.04205412472221,72.99794012719926,18.925490345770633,73.07647965714344,15.37,9,1,6,34.7,1,34.7,3.5,4.0
ride_1656,19.073323498228312,72.82591698741541,19.10940440932053,72.77832260916064,6.41,20,1,6,16.38,2,13.92,4.0,4.2
ride_1657,19.225412675086822,72.78003455440073,19.135415505763522,72.88143699596264,14.61,22,0,3,23.93,3,16.75,4.9,4.9
ride_1658,19.052003242902828,72.93365475476176,18.96403739479911,72.99630137629073,11.79,1,0,1,21.48,1,21.48,3.6,4.2
ride_1659,19.054064745498778,72.99807107166234,19.019764072186543,73.03314734902206,5.3,16,0,0,10.25,2,8.71,4.6,4.4
ride_1660,18.97905044683826,72.91884666764697,18.955893315742664,72.81730052513191,10.98,8,1,2,29.24,1,29.24,4.9,4.9
ride_1661,19.1381641494435,72.83317472850224,19.21675717254522,72.87510578063917,9.79,7,0,1,17.69,1,17.69,4.4,4.6
ride_1662,19.034491141233087,72.99624858464534,18.997710558784767,73.08584605334,10.27,14,0,3,16.03,2,13.63,4.6,4.8
ride_1663,18.93155570687318,72.97828407571203,18.830584800355794,73.04385632123372,13.18,0,0,3,23.35,3,16.34,4.6,4.3
ride_1664,19.073072505534515,73.02373550494582,18.999722497459505,72.99669022013654,8.64,16,0,3,14.02,2,11.91,4.7,4.0
ride_1665,19.015992976728793,72.89983946516772,18.96703082725393,72.9595945387157,8.31,3,0,6,14.71,3,10.3,4.6,4.5
ride_1666,18.990000482325748,72.83322143579042,18.911519926089902,72.78324310384865,10.19,22,0,2,16.92,4,9.31,3.6,4.4
ride_1667,18.94373699669469,72.83469201764633,18.828782544863873,72.87172221028258,13.36,15,0,5,21.83,3,15.28,4.7,4.6
ride_1668,19.01616791608067,72.72929090261955,18.953084172227996,72.64379001055902,11.4,8,1,0,31.17,3,21.82,4.7,5.0
ride_1669,19.00123837827915,72.75224027129897,18.920851181986283,72.70241275773972,10.36,11,0,1,16.64,2,14.15,4.7,4.7
ride_1670,19.210872533388443,72.81526106116067,19.143410569296336,72.77946652236068,8.39,9,1,1,22.24,3,15.57,4.0,4.5
ride_1671,18.92824807535087,72.81776362296743,18.89736570281318,72.71620928564954,11.22,21,0,3,18.91,4,10.4,4.7,4.9
ride_1672,19.130434292854243,72.94438579290343,19.05055422944038,72.9007265282685,10.0,4,0,1,17.3,1,17.3,4.3,4.4
ride_1673,18.937259813720587,72.76073260222576,18.83984015835454,72.78281739774201,11.08,23,0,2,19.06,4,10.48,4.3,4.6
ride_1674,19.048341864637145,72.96704323291277,18.961648391233656,72.91002981296309,11.35,18,1,3,28.59,4,15.72,3.6,4.0
ride_1675,19.093197206997896,73.00793291454566,19.17399006097663,72.91077536826225,13.6,16,0,1,24.32,1,24.32,4.8,4.2
ride_1676,18.963855985582047,73.00575676391873,19.027984991607134,73.08593096385037,11.04,6,0,1,17.3,1,17.3,3.6,4.6
ride_1677,19.01595348749565,72.89071959440945,18.97300637880671,73.0013546988424,12.57,8,1,6,30.95,1,30.95,3.8,4.1
ride_1678,19.12355883730369,72.95933802395461,19.219356040152842,72.8677450014306,14.35,11,0,6,24.55,1,24.55,4.3,4.8
ride_1679,19.132246585220557,72.88673741618298,19.027143400734907,72.92728354527085,12.44,1,0,6,21.72,1,21.72,4.0,4.9
ride_1680,19.12555168164111,72.82129094323393,19.02968833121091,72.77823564977984,11.58,15,0,5,18.83,2,16.01,5.0,4.8
ride_1681,18.99170815957976,72.89084954347838,19.04079606948582,73.0067885352402,13.35,0,0,1,23.26,2,19.77,3.6,4.4
ride_1682,19.221341015319663,72.81254507667394,19.18487023665078,72.91867309101572,11.86,23,0,3,18.27,1,18.27,4.3,5.0
ride_1683,19.225686639316102,72.88001272039206,19.327187581236522,72.95249138644073,13.61,13,0,5,20.39,2,17.34,3.7,4.1
ride_1684,19.099599991338852,72.73592479397216,19.06386390279429,72.79704091769402,7.55,7,0,1,13.54,3,9.48,4.7,4.2
ride_1685,19.087562945457858,72.94253877274971,18.988933252223205,72.96848881943222,11.3,7,0,4,19.82,2,16.85,4.0,4.0
ride_1686,19.038411853122717,72.94777406584899,18.996367036709685,72.86546747270674,9.83,8,1,1,25.74,1,25.74,4.6,4.2
ride_1687,18.979721016584627,72.99415835048282,18.909574859450217,72.8988992741764,12.7,15,0,0,19.16,2,16.29,3.6,4.2
ride_1688,19.074449291949634,72.93681398350162,19.000025906863645,72.8897453317369,9.64,11,0,6,17.14,1,17.14,3.6,4.3
ride_1689,18.930749541385417,72.91849288720813,18.969811095420695,72.88544235720637,5.56,9,1,2,15.73,3,11.01,3.8,4.7
ride_1690,18.99311271969767,72.97220520931104,19.073378579559325,72.87957767539453,13.21,22,0,0,20.87,3,14.61,3.5,4.3
ride_1691,19.051361350845383,72.87664570451904,19.10828616726468,72.96138590205462,10.93,19,1,0,29.32,1,29.32,3.5,4.2
ride_1692,19.130058315177752,72.74242659673388,19.108545554053315,72.80105213576402,6.61,11,0,4,11.63,4,6.4,4.5,4.3
ride_1693,19.078682934322515,72.86841241321248,19.109058151173283,72.78142995447247,9.74,10,1,1,23.49,1,23.49,4.6,4.8
ride_1694,19.098679803457816,72.85015688509822,18.980359658742227,72.82126962350922,13.5,9,1,1,33.2,2,28.22,3.7,4.5
ride_1695,19.190298169616234,72.91657180096105,19.2226899127445,72.88105586625319,5.18,20,1,4,14.81,2,12.59,4.8,4.2
ride_1696,19.21111572601388,72.86711857250172,19.10877041094315,72.81104773988265,12.81,7,0,1,21.12,4,11.62,4.8,4.9
ride_1697,19.093541749779785,72.76863009071737,19.008908010218555,72.88264669005048,15.24,23,0,3,25.81,3,18.06,3.8,4.5
ride_1698,19.167578940893964,72.80048770016599,19.138038549843415,72.77250711086958,4.41,4,0,4,8.2,2,6.97,4.0,4.0
ride_1699,19.194504771330816,72.90438164086149,19.101796513297096,73.00994760796642,15.14,12,0,1,23.53,2,20.0,4.1,4.1
ride_1700,18.942356661839483,72.85110211955329,18.977500779477193,72.75323110046003,11.01,17,1,4,25.61,1,25.61,4.6,4.9
ride_1701,19.16633825316893,72.9587024619618,19.128645437885872,72.92107367543505,5.76,18,1,0,15.13,1,15.13,4.4,4.0
ride_1702,18.98458681551292,72.75461973496952,19.08297740522561,72.65597211683266,15.07,13,0,6,24.33,1,24.33,4.2,4.6
ride_1703,18.98374891921216,72.83575453793819,18.93796599767402,72.85677205885261,5.55,3,0,0,10.43,2,8.87,4.7,4.3
ride_1704,18.971793237158618,72.76804639589159,19.033532543165464,72.6993050840647,9.97,2,0,2,16.51,2,14.03,4.4,4.3
ride_1705,19.15670107507123,72.92192587241522,19.113431918082885,72.81295954756887,12.42,1,0,0,22.55,1,22.55,4.0,4.2
ride_1706,19.091683437936023,72.92344696508722,19.11332412909995,72.94750195123252,3.49,21,0,3,6.96,2,5.92,4.1,4.3
ride_1707,18.97547121321771,72.96889387220168,18.954567446952733,73.08355379323254,12.28,22,0,1,21.54,3,15.08,4.9,4.7
ride_1708,19.08019361419937,72.84930972597024,19.00327517969711,72.74922753722771,13.56,1,0,0,21.07,2,17.91,4.7,4.4
ride_1709,19.190686005306812,72.82123792336805,19.156826835606964,72.77991578005386,5.75,5,0,2,9.73,3,6.81,4.1,4.9
ride_1710,19.129062797613795,72.824078508296,19.218512833389575,72.71623523947629,15.07,14,0,4,25.37,1,25.37,3.9,4.4
ride_1711,19.143982681105463,72.73513906914957,19.076977219174236,72.63950471182672,12.51,22,0,5,21.12,1,21.12,4.5,4.1
ride_1712,19.09755066700512,73.01980348579121,19.178458946792304,72.98351438619953,9.77,14,0,6,15.52,1,15.52,3.7,4.7
ride_1713,19.07408633236825,72.81625887449778,19.14439844182662,72.71437025577997,13.26,12,0,0,21.19,3,14.83,4.7,4.3
ride_1714,18.992368148523056,73.01286255436672,19.11175997737115,73.07705055490091,14.89,1,0,6,24.66,3,17.26,4.6,4.8
ride_1715,19.048150290388023,72.73375603555924,19.071606207388584,72.66239796468878,7.94,12,0,6,13.7,4,7.53,4.1,5.0
ride_1716,19.065201728894845,72.85557180591492,19.116413238143025,72.78792458970479,9.11,20,1,6,21.37,1,21.37,4.3,4.0
ride_1717,19.154172639331197,72.92510306436714,19.093070649863243,72.96571744177889,8.02,7,0,6,13.85,2,11.77,4.7,4.9
ride_1718,18.92788616848445,72.73494423797102,18.874166644667717,72.71162140587793,6.46,9,1,0,18.03,2,15.33,4.6,4.4
ride_1719,19.129172274695165,72.73608120118345,19.178011745488575,72.8165039382661,10.04,22,0,4,16.09,1,16.09,3.8,4.4
ride_1720,19.064817473438957,72.94173160333152,19.01379840584977,72.8884177664942,7.97,21,0,1,13.45,2,11.44,4.7,4.8
ride_1721,19.05647762745525,72.87888981929301,19.07846860466665,72.90984883403439,4.07,0,0,5,7.44,2,6.33,4.9,4.0
ride_1722,19.018989542617774,72.75053562903115,19.098751167548233,72.78392638924541,9.54,19,1,5,26.18,2,22.25,3.6,5.0
ride_1723,19.09809399322135,72.97370199918457,19.122511201485956,73.03712576594708,7.2,22,0,0,11.92,3,8.35,4.7,4.7
ride_1724,19.061192269952983,72.77317715821084,19.092190550277756,72.68368674845726,10.02,10,1,6,25.44,3,17.81,3.9,4.0
ride_1725,19.163399819428165,73.00823557797719,19.249924748013967,72.89322278777414,15.44,12,0,0,24.15,1,24.15,3.9,4.2
